Item_Identifier,Item_Weight,Item_Visibility,Item_Type,Item_MRP,Outlet_Establishment_Year,Item_Outlet_Sales,source,Item_Visibility_MeanRatio,Outlet_Lifetime,Outlet_Identifier,Item_Fat_Content_Regular,Item_Fat_Content_bad,Item_Type_Extracted_FD,Item_Type_Extracted_NC,Outlet_Size_Medium,Outlet_Size_Small,Outlet_Location_Type_Tier 2,Outlet_Location_Type_Tier 3,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3,Outlet_Identifier_OUT013,Outlet_Identifier_OUT017,Outlet_Identifier_OUT018,Outlet_Identifier_OUT019,Outlet_Identifier_OUT027,Outlet_Identifier_OUT035,Outlet_Identifier_OUT045,Outlet_Identifier_OUT046,Outlet_Identifier_OUT049
FDY48,14.0,0.023783007,Baking Goods,104.0332,2002,1435.4648,train,0.924160349188795,23,OUT045,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
FDK16,9.065,0.114771298,Frozen Foods,93.9094,1985,3903.5854,train,0.9205197713813101,40,OUT027,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
FDT16,9.895,0.048662357,Frozen Foods,261.7278,1997,4685.9004,train,0.9330256792543248,28,OUT046,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDC26,10.195,0.211539389,Canned,110.9886,1998,111.1886,train,1.5560143935760058,27,OUT010,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DRJ47,18.25,0.044430561,Hard Drinks,174.208,2009,2596.62,train,0.8782920698590977,16,OUT018,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDQ04,6.4,0.141860161,Frozen Foods,41.0796,1998,41.2796,train,1.4588870039632897,27,OUT010,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
FDN40,5.88,0.07573019125,Frozen Foods,154.2998,1997,1999.3974,train,0.8888888888888888,28,OUT046,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDS39,6.895,0.022441883,Meat,143.8812,1987,2707.1428,train,0.9288589734568948,38,OUT013,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
FDC11,20.5,0.142370445,Starchy Foods,90.6172,2009,1427.4752,train,1.0031395388023312,16,OUT018,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDQ39,14.8,0.13564792,Meat,190.8846,1998,191.0846,train,1.5615780395770074,27,OUT010,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
FDB33,17.75,0.014602837,Fruits and Vegetables,158.6262,1999,3819.0288,train,0.8645306007299971,26,OUT049,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDU27,18.6,0.28701714,Meat,48.8376,1998,47.9376,train,1.5624609008638164,27,OUT010,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
FDM44,12.5,0.031112643,Fruits and Vegetables,104.999,2002,1444.786,train,0.8765027561881051,23,OUT045,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
FDT32,19.0,0.065621523,Fruits and Vegetables,186.5214,2004,5275.7992,train,0.8745633864952556,21,OUT035,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
DRC13,8.26,0.032573725,Soft Drinks,125.073,2009,985.384,train,1.0192219520332528,16,OUT018,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
NCO07,9.06,0.009776268,Others,213.756,1997,1065.28,train,0.9222899463455676,28,OUT046,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDJ16,9.195,0.115353642,Frozen Foods,58.9246,2009,926.7936,train,1.0031395341190106,16,OUT018,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDB22,8.02,0.110901004,Snack Foods,155.0998,1985,2768.3964,train,0.9289635969661079,40,OUT027,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
NCS30,5.945,0.093214866,Household,129.1652,2002,2841.6344,train,0.9355478205463101,23,OUT045,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
FDQ59,9.8,0.04942485775,Breads,84.5908,1985,3020.0688,train,0.888888888888889,40,OUT027,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
FDI38,13.35,0.014649641,Canned,207.3638,1999,5797.7864,train,0.9351059062055509,26,OUT049,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDR52,12.65,0.07603021,Frozen Foods,189.0846,2004,4012.7766,train,0.8745633957331808,21,OUT035,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
FDT15,12.15,0.042855388,Meat,181.695,2009,2929.52,train,0.8782920608697143,16,OUT018,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDR52,12.65,0.133144259,Frozen Foods,190.8846,1985,191.0846,train,1.5315372044009623,40,OUT019,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
FDS60,20.85,0.032580705,Baking Goods,180.066,2009,2157.192,train,0.925497040880987,16,OUT018,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDK52,18.25,0.0747262132,Frozen Foods,224.1062,2009,4965.5364,train,0.8333333333333334,16,OUT018,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDA04,11.3,0.066865326,Frozen Foods,260.1962,2002,2848.9582,train,1.0010958888542996,23,OUT045,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
NCQ53,17.6,0.018943666,Health and Hygiene,237.359,2002,6145.334,train,1.001095872903026,23,OUT045,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
FDN28,5.88,0.030371121,Frozen Foods,101.799,2009,1960.781,train,1.003139546568347,16,OUT018,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDU12,15.5,0.132630345,Baking Goods,263.8568,1985,790.9704,train,1.5315371978776628,40,OUT019,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
FDT03,21.25,0.01001904,Meat,184.6608,2002,367.5216,train,0.8765027283586465,23,OUT045,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
FDY57,20.2,0.121254236,Snack Foods,94.5752,1997,1821.6288,train,0.9990697502462935,28,OUT046,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDH56,9.8,0.063764099,Fruits and Vegetables,113.8492,1987,1737.738,train,0.8740008662716233,38,OUT013,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
DRM23,16.6,0.136286138,Hard Drinks,171.4422,2009,2241.7486,train,0.9363245454624844,16,OUT018,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDZ07,15.1,0.164391573,Fruits and Vegetables,62.8194,1985,61.9194,train,1.5467794656997655,40,OUT019,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
FDK40,7.035,0.02189371,Frozen Foods,262.791,2002,3681.874,train,1.052835923874407,23,OUT045,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
FDU04,7.93,0.004780437333333333,Frozen Foods,121.8414,1997,2802.3522,train,0.8181818181818182,28,OUT046,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
DRL37,15.5,0.05144833377777778,Soft Drinks,41.377,2007,649.155,train,0.9,18,OUT017,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
FDT26,18.85,0.067624438,Dairy,120.944,1985,1078.596,train,0.9942317045662946,40,OUT027,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
FDT24,12.35,0.186236236,Baking Goods,78.7328,2002,1390.1904,train,0.9599905016507696,23,OUT045,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
FDX57,17.25,0.047037323,Snack Foods,96.4068,1985,2624.5836,train,0.9284387028866127,40,OUT027,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
FDA55,17.2,0.099780431,Fruits and Vegetables,225.2088,1985,447.4176,train,1.614810592456472,40,OUT019,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NCN05,8.235,0.014488997,Health and Hygiene,183.795,2002,2929.52,train,1.0010959097098222,23,OUT045,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
FDR58,6.675,0.04200648,Snack Foods,92.6462,2002,1665.8316,train,0.9353771651908996,23,OUT045,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
FDX47,6.55,0.034575546,Breads,156.5288,1987,1571.288,train,0.874000856798011,38,OUT013,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
NCH54,13.5,0.072965144,Household,160.692,2009,1917.504,train,0.8661658321054403,16,OUT018,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
NCH42,6.86,0.036530411,Household,227.801,2004,3904.917,train,0.8745633836918565,21,OUT035,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
FDH56,9.8,0.063946629,Fruits and Vegetables,116.6492,2002,2316.984,train,0.8765027659396568,23,OUT045,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
FDQ48,14.3,0.034551415,Baking Goods,98.1726,2009,685.1082,train,1.019153092240079,16,OUT018,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDN20,19.35,0.026329989,Fruits and Vegetables,169.2474,2007,3705.8428,train,0.9383032724607917,18,OUT017,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
FDA15,9.3,0.016009057,Dairy,250.6092,1987,6474.2392,train,0.9288590052028388,38,OUT013,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
FDS48,15.15,0.048637888,Baking Goods,149.7708,1985,150.4708,train,1.5474933674112277,40,OUT019,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
FDW02,4.805,0.037852995,Dairy,126.2704,2009,3629.9416,train,0.9288173755507806,16,OUT018,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDN03,9.8,0.015016891,Meat,248.6408,1985,6759.2016,train,0.8704928625269689,40,OUT027,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
FDF57,14.5,0.059160135,Fruits and Vegetables,170.7448,2007,2045.3376,train,0.9300460811127532,18,OUT017,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
DRM37,15.35,0.096379585,Soft Drinks,196.5768,2004,4729.8432,train,0.8714000015227957,21,OUT035,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
NCD54,21.1,0.029008944,Household,143.3786,1997,866.8716,train,0.9222899037093443,28,OUT046,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NCQ42,20.35,0.039078047,Household,128.3678,1985,3179.195,train,0.8676854183889813,40,OUT027,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
FDW49,19.5,0.082536604,Canned,177.2002,2004,2149.2024,train,0.871400002309421,21,OUT035,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
DRI03,6.03,0.0226848,Dairy,178.1028,1987,4604.6728,train,0.8824635195934327,38,OUT013,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
FDD14,20.7,0.170152831,Canned,182.6266,2002,2581.9724,train,0.8765027642920182,23,OUT045,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
FDN02,16.5,0.073827748,Canned,208.8638,1997,2484.7656,train,0.9296326024715423,28,OUT046,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDQ45,9.5,0.010864186,Snack Foods,185.3608,1985,5329.0632,train,0.9470879957483589,40,OUT027,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
FDX56,17.1,0.07436116,Fruits and Vegetables,206.1638,2009,4141.276,train,0.9287671663529679,16,OUT018,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDE51,5.925,0.168901843,Dairy,43.4086,1985,44.6086,train,1.5111024033002856,40,OUT019,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
FDT47,5.26,0.02455854,Breads,95.6068,2002,2332.9632,train,0.9349382632215789,23,OUT045,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
FDM22,14.0,0.041949832,Snack Foods,54.064,2004,1118.544,train,0.8712701320429109,21,OUT035,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
FDB27,7.575,0.055502454,Dairy,196.5768,2002,1576.6144,train,0.9315179235257263,23,OUT045,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
FDE02,8.71,0.120663214,Canned,95.6778,1985,2910.2118,train,0.8675537195735065,40,OUT027,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
FDD38,16.75,0.00819018,Canned,103.7674,2004,2852.2872,train,0.8708659139857539,21,OUT035,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
FDF34,9.3,0.014098693,Snack Foods,197.7084,2007,3372.9428,train,0.9348909923618588,18,OUT017,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
FDP15,15.2,0.0735265702,Meat,256.033,1998,1281.665,train,0.8333333333333334,27,OUT010,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
NCI29,8.6,0.032806066,Health and Hygiene,143.6154,2007,2127.231,train,0.9348909900028065,18,OUT017,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
FDU27,18.6,0.172446822,Meat,47.1376,2007,767.0016,train,0.9387642036054786,18,OUT017,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
NCD55,14.0,0.024213354,Household,42.4454,1985,293.6178,train,0.9251308171514505,40,OUT027,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
FDU37,9.5,0.10170181033333332,Canned,79.596,1997,1038.648,train,0.9,28,OUT046,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDA01,15.0,0.054685839,Canned,60.2904,2007,1581.9408,train,0.9348909879676998,18,OUT017,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
FDS13,6.465,0.124758619,Canned,264.1884,2002,3444.8492,train,0.8735433104077046,23,OUT045,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
FDK55,18.5,0.02586664,Meat,88.9172,2009,1695.1268,train,0.9260469444866585,16,OUT018,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDR36,6.715,0.121563385,Baking Goods,43.7454,2004,545.2902,train,0.9294568187999687,21,OUT035,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
DRK49,14.15,0.035999599,Soft Drinks,41.5138,1999,162.4552,train,0.940482752148781,26,OUT049,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
DRM23,16.6,0.13099894133333334,Hard Drinks,171.7422,1985,6207.9192,train,0.9,40,OUT027,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
FDH47,13.5,0.21561193,Starchy Foods,98.6068,1998,97.2068,train,1.5627459665184964,27,OUT010,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
FDZ21,17.6,0.039381633,Snack Foods,98.041,2009,675.787,train,0.9334195223953405,16,OUT018,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDI57,19.85,0.054331235,Seafood,198.7768,2007,4532.7664,train,1.0047208857447945,18,OUT017,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
FDK26,5.46,0.056338482,Canned,184.624,1985,1304.968,train,1.5250621234579984,40,OUT019,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
FDQ36,7.855,0.161516894,Baking Goods,37.0848,2004,447.4176,train,1.0506311294895228,21,OUT035,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
FDJ58,15.6,0.184359831,Snack Foods,172.6764,1985,858.882,train,1.5315372014685695,40,OUT019,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
FDD45,8.615,0.116484721,Fruits and Vegetables,94.1436,2002,1134.5232,train,0.8859754769195167,23,OUT045,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
FDG50,7.405,0.015302764,Canned,89.9146,2002,2189.1504,train,0.8644545093185769,23,OUT045,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
FDO36,19.7,0.136417078,Baking Goods,179.766,1985,179.766,train,1.5257700391771458,40,OUT019,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NCW42,18.2,0.058707159,Household,220.5456,2009,3094.6384,train,0.8749847711412302,16,OUT018,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
NCH18,9.3,0.074753743,Household,246.4802,1998,982.7208,train,1.4641166665224818,27,OUT010,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
FDY59,8.195,0.031251369,Baking Goods,93.3462,1985,1018.0082,train,0.9289636083838027,40,OUT027,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
NCO42,21.25,0.024705597,Household,145.1102,2002,1603.9122,train,0.9241603570435907,23,OUT045,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
FDM45,8.655,0.088693595,Snack Foods,122.5756,2007,2181.1608,train,1.004720893733188,18,OUT017,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
NCV29,11.8,0.038235337,Health and Hygiene,177.5686,1998,711.0744,train,1.4585769417011656,27,OUT010,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
FDT08,13.65,0.048980156,Fruits and Vegetables,148.705,1985,2996.1,train,0.9251308191190096,40,OUT027,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
NCQ43,17.75,0.194874778,Others,110.2912,1985,218.3824,train,1.5475428974742198,40,OUT019,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NCA54,16.5,0.036611104,Household,180.9318,1987,3247.7724,train,0.928858978640451,38,OUT013,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
FDW55,12.6,0.018741198444444447,Fruits and Vegetables,248.8092,2004,6723.2484,train,0.8181818181818182,21,OUT035,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
FDI10,8.51,0.07802465,Snack Foods,171.4422,1985,3448.844,train,0.9942317036382883,40,OUT027,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
NCS53,14.5,0.157190017,Health and Hygiene,156.8604,1985,316.9208,train,1.614810589202362,40,OUT019,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
FDZ35,9.6,0.022170592,Breads,105.199,1985,3199.169,train,0.9205197580481214,40,OUT027,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
FDF10,15.5,0.156797787,Snack Foods,148.6418,1987,3972.8286,train,1.0145384288573789,38,OUT013,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
FDO38,17.25,0.07325106,Canned,76.4986,2007,778.986,train,0.9348909872756067,18,OUT017,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
FDY45,17.5,0.026289984,Snack Foods,253.7356,2007,3815.034,train,0.9639458977893677,18,OUT017,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
FDC40,16.0,0.065328932,Dairy,78.4986,2009,1791.6678,train,1.00313953989135,16,OUT018,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
NCO54,19.5,0.014296484,Household,53.7614,1999,1436.7964,train,0.8760887413287937,26,OUT049,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDQ14,9.27,0.062038986,Dairy,148.005,2009,1797.66,train,0.8782920693370937,16,OUT018,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDM10,18.25,0.075908374,Snack Foods,213.4218,1987,3846.9924,train,0.9981057111768229,38,OUT013,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
DRK23,8.395,0.072383777,Hard Drinks,251.504,2007,7084.112,train,0.9275067700460463,18,OUT017,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
NCR17,9.8,0.024363026,Health and Hygiene,114.0492,1987,2085.2856,train,0.9982383547715372,38,OUT013,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
FDG31,12.15,0.066351687,Meat,65.0826,1985,193.7478,train,1.5257700373984255,40,OUT019,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
FDH02,7.27,0.020823289,Canned,92.4488,2002,996.0368,train,0.9344170396184271,23,OUT045,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
DRH37,17.6,0.041851756,Soft Drinks,162.7526,2007,3124.5994,train,0.8796766134208527,18,OUT017,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
DRC36,13.0,0.045239326,Soft Drinks,174.1054,2007,4377.635,train,0.8762941959329906,18,OUT017,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
FDB56,8.75,0.074778547,Fruits and Vegetables,186.3556,2002,3567.3564,train,1.016148951506981,23,OUT045,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
NCK54,12.15,0.029583249,Household,114.715,2002,1048.635,train,1.2490430154371779,23,OUT045,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
NCQ17,10.3,0.122504696,Health and Hygiene,154.663,1987,2816.334,train,0.9,38,OUT013,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
FDM13,6.425,0.063432676,Breakfast,132.8626,2009,524.6504,train,0.9334195375673969,16,OUT018,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDT44,16.6,0.103406065,Fruits and Vegetables,116.4466,2009,1178.466,train,1.003139534662206,16,OUT018,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDO28,5.765,0.126585095,Frozen Foods,122.4098,1985,120.5098,train,1.6200200363507955,40,OUT019,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NCK07,10.65,0.04896208,Others,165.8526,2007,3946.8624,train,1.0047208871565052,18,OUT017,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
NCP05,19.6,0.025286583,Health and Hygiene,151.8024,1997,1366.2216,train,1.0110883395399008,28,OUT046,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDX11,16.0,0.106752081,Baking Goods,181.4634,1997,1090.5804,train,0.9990697496623459,28,OUT046,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDS52,8.89,0.005485618,Frozen Foods,99.3016,2002,607.2096,train,0.8765028252806898,23,OUT045,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
FDB14,20.25,0.102932246,Canned,93.212,2002,1304.968,train,0.9409271949615792,23,OUT045,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
NCY06,15.25,0.060888514,Household,130.1968,1985,1565.9616,train,0.9251308172995456,40,OUT027,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
FDS45,5.175,0.029662795,Snack Foods,105.2622,2007,2328.9684,train,0.8796766060707358,18,OUT017,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
DRF23,4.61,0.11830829444444443,Hard Drinks,173.8396,1997,1221.0772,train,0.9,28,OUT046,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDD33,12.85,0.09232955711111111,Fruits and Vegetables,231.9642,1985,6970.926,train,0.8181818181818182,40,OUT027,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
NCA53,11.395,0.009918699,Health and Hygiene,49.4034,2009,777.6544,train,0.9285140505577447,16,OUT018,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDC46,17.7,0.116520447,Snack Foods,186.0266,2004,2950.8256,train,0.9294568192865283,21,OUT035,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
NCW41,18.0,0.015447454,Health and Hygiene,159.2604,2004,3961.51,train,0.9264706788877869,21,OUT035,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
FDZ39,19.7,0.018098194,Meat,104.599,2009,309.597,train,0.9334195213658787,16,OUT018,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDE51,5.925,0.097012989,Dairy,42.9086,2007,758.3462,train,0.8679393796149646,18,OUT017,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
FDG32,19.85,0.17514326,Fruits and Vegetables,222.3772,1985,9562.2196,train,0.9178236868466276,40,OUT027,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
NCK07,10.65,0.048785427,Others,163.9526,2002,1644.526,train,1.0010958990253054,23,OUT045,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
NCQ41,14.8,0.019476708,Health and Hygiene,193.0794,2004,3901.588,train,0.9594301188027097,21,OUT035,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
FDL36,15.1,0.076229769,Baking Goods,90.483,2002,1617.894,train,0.8765027701630324,23,OUT045,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
FDQ26,13.5,0.06545681733333333,Dairy,57.8562,1999,711.0744,train,0.9000000000000001,26,OUT049,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDR02,16.7,0.022190488,Dairy,113.1886,2007,3335.658,train,0.8796766102399765,18,OUT017,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
FDV59,13.35,0.046304315,Breads,217.6166,2009,3265.749,train,0.9,16,OUT018,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDZ33,10.195,0.104801477,Snack Foods,147.2076,1998,739.038,train,0.9090909090909091,27,OUT010,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
NCT41,15.7,0.05610384,Health and Hygiene,153.5024,2002,2580.6408,train,0.926198398438023,23,OUT045,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
